id,contig,og,description,start_coord,end_coord
1572,0,OG0002182,putative_glucarate_transporter,2920748,2922100
1573,0,OG0003317,Glucarate_dehydratase-related_protein,2919406,2920746
1574,0,PG0001084_0,Glucarate_dehydratase,2917813,2919406
1575,0,OG0002181,Signal_transduction_histidine-protein_kinase_BarA,2915057,2917813
1576,0,PG0000707_0,23S_rRNA__uracil_1939_-C_5__-methyltransferase_RlmD,2913651,2915057
1577,0,OG0002180,GTP_pyrophosphokinase,2911417,2913651
1578,0,PG0003674_0,Antitoxin_MazE,2911091,2911417
1579,0,OG0003709,Endoribonuclease_MazF,2910756,2911091
1580,0,PG0000706_0,Nucleoside_triphosphate_pyrophosphohydrolase,2909666,2910756
1581,0,OG0002179,CTP_synthase,2908029,2909666
1582,0,OG0002178,Enolase,2906643,2907941
1583,0,PG0000139_0,hypothetical_protein,2905697,2906643
1584,0,OG0003975,hypothetical_protein,2905557,2905697
1585,0,OG0002177,7-carboxy-7-deazaguanine_synthase,2904747,2905418
1586,0,PG0000304_0,Autoinducer-2_kinase,2901869,2904747
1587,0,PG0003421_0,Inner_membrane_protein_YqcE,2900273,2901896
1588,0,PG0003552_0,2-dehydro-3-deoxy-D-gluconate_5-dehydrogenase,2899418,2900592
1589,0,OG0003521,putative_FAD-linked_oxidoreductase,2897964,2899418
1590,0,OG0003520,Inner_membrane_metabolite_transport_protein_YgcS,2896533,2897942
1591,0,PG0003501_0,Electron_transfer_flavoprotein_subunit_beta,2895779,2896533
1592,0,OG0003519,Electron_transfer_flavoprotein_subunit_alpha,2894919,2895779
1593,0,OG0003518,Glycerol_uptake_operon_antiterminator_regulatory_protein,2894196,2894771
1594,0,OG0003517,Ferredoxin-like_protein_FixX,2893919,2894179
1595,0,OG0003516,Electron_transfer_flavoprotein-ubiquinone_oxidoreductase,2892657,2893928
1596,0,OG0002176,6-carboxy-5_6_7_8-tetrahydropterin_synthase,2892214,2892579
1597,0,OG0002175,Sulfite_reductase_[NADPH]_flavoprotein_alpha-component,2890099,2891898
1598,0,OG0002174,Sulfite_reductase_[NADPH]_hemoprotein_beta-component,2888387,2890099
1599,0,PG0001083_0,Phosphoadenosine_phosphosulfate_reductase,2887219,2888387
1600,0,PG0003890_0,CRISPR-associated_endonuclease/helicase_Cas3,2884138,2887578
1601,0,PG0004650_0,CRISPR_system_Cascade_subunit_CasA,2882637,2884553
1602,0,OG0004660,CRISPR_system_Cascade_subunit_CasB,2882155,2882637
1603,0,PG0003931_0,CRISPR_system_Cascade_subunit_CasC,2881048,2882155
1604,0,OG0003930,CRISPR_system_Cascade_subunit_CasD,2880374,2881048
1605,0,OG0003937,CRISPR_system_Cascade_subunit_CasE,2879788,2880387
1606,0,PG0003832_0,CRISPR-associated_endonuclease_Cas1,2878853,2879788
1607,0,OG0003929,CRISPR-associated_endoribonuclease_Cas2,2878569,2878853
1608,0,OG0002173,Aminopeptidase_YwaD,2876581,2877618
1609,0,OG0002172,Sulfate_adenylyltransferase_subunit_2,2875421,2876329
1610,0,OG0002171,Sulfate_adenylyltransferase_subunit_1,2873992,2875419
1611,0,OG0002170,Adenylyl-sulfate_kinase,2873387,2873992
1612,0,OG0002169,Inner_membrane_protein_YgbE,2873014,2873337
1613,0,OG0002168,Cell_division_protein_FtsB,2872509,2872820
1614,0,OG0002167,2-C-methyl-D-erythritol_4-phosphate_cytidylyltransferase,2871780,2872490
1615,0,OG0002166,2-C-methyl-D-erythritol_2_4-cyclodiphosphate_synthase,2871301,2871780
1616,0,OG0002165,tRNA_pseudouridine_synthase_D,2870255,2871304
1617,0,OG0002164,5'/3'-nucleotidase_SurE,2869513,2870274
1618,0,OG0002163,Protein-L-isoaspartate_O-methyltransferase,2868893,2869519
1619,0,OG0002162,Murein_hydrolase_activator_NlpD,2867614,2868753
1620,0,PG0000705_0,RNA_polymerase_sigma_factor_RpoS,2866465,2867614
1621,0,PG0003733_0,Inner_membrane_permease_YgbN,2865012,2866559
1622,0,OG0003751,Putative_hydroxypyruvate_isomerase_YgbM,2864236,2865012
1623,0,OG0003750,L-fuculose_phosphate_aldolase,2863593,2864231
1624,0,PG0003739_0,hypothetical_protein,2862338,2863593
1625,0,PG0003725_0,2-hydroxy-3-oxopropionate_reductase,2861234,2862335
1626,0,OG0003746,HTH-type_transcriptional_repressor_GlcR,2860467,2861234
1627,0,PG0000446_0,Serine/threonine-protein_phosphatase_2,2859654,2860467
1628,0,PG0001082_0,DNA_mismatch_repair_protein_MutS,2857017,2859760
1629,0,OG0004102,hypothetical_protein,2856883,2857017
1630,0,OG0002161,hypothetical_protein,2856453,2856806
1631,0,PG0000353_0,Formate_hydrogenlyase_transcriptional_activator_FhlA,2854264,2856453
1632,0,OG0002160,Hydrogenase_isoenzymes_formation_protein_HypE,2853254,2854264
1633,0,OG0002159,Hydrogenase_isoenzymes_formation_protein_HypD,2852136,2853257
1634,0,OG0002158,Hydrogenase_isoenzymes_formation_protein_HypC,2851864,2852136
1635,0,OG0002157,Hydrogenase_isoenzymes_nickel_incorporation_protein_HypB,2851001,2851873
1636,0,OG0002156,hydrogenase_nickel_incorporation_protein_HypA,2850647,2850997
1637,0,OG0002155,Formate_hydrogenlyase_regulatory_protein_HycA,2849974,2850435
1638,0,OG0002154,Hydrogenase-4_component_A,2849238,2849849
1639,0,OG0002153,Hydrogenase-4_component_B,2847415,2849241
1640,0,OG0002152,Formate_hydrogenlyase_subunit_4,2846489,2847412
1641,0,OG0002151,Formate_hydrogenlyase_subunit_5,2844762,2846471
1642,0,OG0002150,NADH-quinone_oxidoreductase_subunit_9,2844210,2844752
1643,0,OG0002149,Formate_hydrogenlyase_subunit_7,2843443,2844210
1644,0,OG0002148,hypothetical_protein,2843036,2843446
1645,0,OG0002147,Hydrogenase_3_maturation_protease,2842573,2843043
1646,0,OG0003656,Aryl-phospho-beta-D-glucosidase_BglH,2840990,2842414
1647,0,PG0003614_0,PTS_system_beta-glucoside-specific_EIIBCA_component,2839267,2840990
1648,0,OG0003655,HTH-type_transcriptional_regulator_AscG,2838254,2839267
1649,0,OG0002146,Hydrogenase-4_component_A,2837578,2838105
1650,0,PG0001081_0,Carbamoyltransferase_HypF,2835045,2837578
1651,0,PG0000704_0,Nitric_oxide_reductase_FlRd-NAD_+__reductase,2833915,2835173
1652,0,PG0001080_0,Anaerobic_nitric_oxide_reductase_flavorubredoxin,2832289,2833912
1653,0,PG0000703_0,Anaerobic_nitric_oxide_reductase_transcription_regulator_NorR,2830778,2832476
1654,0,OG0002145,Arabinose_5-phosphate_isomerase_GutQ,2829813,2830778
1655,0,OG0003056,Glucitol_operon_repressor,2829047,2829820
1656,0,OG0003171,hypothetical_protein,2828621,2828980
1657,0,OG0003170,Sorbitol-6-phosphate_2-dehydrogenase,2827737,2828516
1658,0,OG0003169,PTS_system_glucitol/sorbitol-specific_EIIA_component,2827362,2827733
1659,0,OG0003168,PTS_system_glucitol/sorbitol-specific_EIIB_component,2826392,2827351
1660,0,OG0003167,PTS_system_glucitol/sorbitol-specific_EIIC_component,2825832,2826395
1661,0,PG0002144_0,Membrane-bound_lytic_murein_transglycosylase_B,2824346,2825832
1662,0,PG0002143_0,Nicotinamide-nucleotide_amidohydrolase_PncC,2823769,2824491
1663,0,OG0003420,Protein_RecA,2822708,2823769
1664,0,OG0002142,Regulatory_protein_RecX,2822139,2822639
1665,0,OG0002141,Alanine--tRNA_ligase,2819381,2822011
1666,0,OG0002140,Carbon_storage_regulator,2818961,2819146
1667,0,OG0002139,Fructose-1-phosphate_phosphatase_YqaB,2816937,2817503
1668,0,OG0002138,Inner_membrane_protein_YqaA,2816512,2816940
1669,0,OG0002137,Glutamate--cysteine_ligase,2814883,2816439
1670,0,OG0002136,S-ribosylhomocysteine_lyase,2814218,2814733
1671,0,OG0003166,Multidrug_export_protein_EmrB,2812616,2814154
1672,0,OG0003165,Multidrug_export_protein_EmrA,2811427,2812599
1673,0,PG0000121_0,Transcriptional_repressor_MprA,2810679,2811427
1674,0,OG0003164,hypothetical_protein,2810344,2810679
1675,0,OG0003163,Inner_membrane_protein_YgaZ,2809617,2810354
1676,0,OG0003055,putative_transporter,2808576,2809493
1677,0,OG0005262,putative_transporter,2808316,2808582
1678,0,OG0003054,Glycine_betaine/proline_betaine-binding_periplasmic_protein,2807132,2808124
1679,0,OG0003053,Glycine_betaine/proline_betaine_transport_system_permease_protein_ProW,2806010,2807074
1680,0,OG0003052,Glycine_betaine/proline_betaine_transport_system_ATP-binding_protein_ProV,2804815,2806017
1681,0,PG0001079_0,Ribonucleoside-diphosphate_reductase_2_subunit_beta,2803492,2804815
1682,0,PG0002135_0,Ribonucleoside-diphosphate_reductase_2_subunit_alpha,2801375,2803502
1683,0,OG0003051,Putative_NrdI-like_protein,2800965,2801375
1684,0,OG0003050,Glutaredoxin-like_protein_NrdH,2800723,2800968
1685,0,OG0003049,hypothetical_protein,2800146,2800475
1686,0,OG0003048,hypothetical_protein,2799650,2799994
1687,0,OG0003047,L-alanine_exporter_AlaE,2799164,2799613
1688,0,OG0003046,DNA-binding_protein_StpA,2798091,2798495
1689,0,OG0003045,Inner_membrane_protein_YgaP,2797520,2798044
1690,0,PG0000702_0,putative_HTH-type_transcriptional_regulator_YgaV,2797028,2797520
1691,0,OG0003044,hypothetical_protein,2796870,2797028
1692,0,OG0003043,hypothetical_protein,2796337,2796786
1693,0,OG0003042,hypothetical_protein,2795674,2796336
1694,0,OG0003041,GABA_permease,2794253,2795653
1695,0,OG0003040,4-aminobutyrate_aminotransferase_GabT,2792735,2794015
1696,0,PG0002134_0,Succinate-semialdehyde_dehydrogenase_[NADP_+_]_GabD,2791250,2792735
1697,0,OG0003316,L-2-hydroxyglutarate_oxidase_LhgO,2789982,2791250
1698,0,OG0003315,Protein_CsiD,2788985,2789962
1699,0,PG0000187_0,hypothetical_protein,2786729,2788985
1700,0,OG0004762,hypothetical_protein,2786397,2786729
1701,0,PG0000230_0,hypothetical_protein,2782726,2786397
1702,0,PG0000061_1,putative_autotransporter,2777782,2783638
1703,0,PG0000036_2,putative_toxin_YpjF,2777432,2778146
1704,0,PG0000033_0,Putative_antitoxin_YfjZ,2777077,2777453
1705,0,PG0000038_0,hypothetical_protein,2776868,2777115
1706,0,PG0000037_0,hypothetical_protein,2776377,2776877
1707,0,PG0000044_1,Antirestriction_protein_KlcA,2775021,2776386
1708,0,OG0005291,hypothetical_protein,2773318,2775021
1709,0,OG0005290,Arsenical_pump_membrane_protein,2772836,2773036
1710,0,OG0005261,Arsenical_pump_membrane_protein,2772167,2772760
1711,0,OG0005289,Arsenate_reductase,2771840,2772154
1712,0,PG0004316_1,hypothetical_protein,2771124,2771840
1713,0,PG0004464_1,Lipoprotein_YfjS,2770681,2771148
1714,0,PG0005021_0,hypothetical_protein,2770404,2770681
1715,0,PG0004137_0,hypothetical_protein,2769486,2770445
1716,0,PG0000043_1,hypothetical_protein,2768573,2769703
1717,0,PG0000040_2,GTPase_Era,2767355,2768665
1718,0,OG0005178,Antitoxin_RnlB,2766984,2767355
1719,0,OG0005177,mRNA_endoribonuclease_LS,2765918,2766991
1720,0,OG0005176,hypothetical_protein,2763537,2765153
1721,0,PG0005107_0,hypothetical_protein,2761173,2763537
1722,0,PG0000089_1,hypothetical_protein,2760394,2761351
1723,0,PG0003639_0,hypothetical_protein,2758856,2760547
1724,0,PG0000018_0,hypothetical_protein,2758600,2758985
1725,0,OG0005288,hypothetical_protein,2757644,2758600
1726,0,PG0000006_2,Prophage_integrase_IntA,2755679,2757644
1727,0,OG0003960,hypothetical_protein,2755554,2755679
1728,0,OG0002133,SsrA-binding_protein,2754896,2755378
1729,0,OG0002132,Ribosome_association_toxin_RatA,2754288,2754737
1730,0,OG0002131,Persistence_and_stress-resistance_antitoxin_PasI,2754008,2754298
1731,0,OG0002130,Outer_membrane_protein_assembly_factor_BamE,2753605,2753946
1732,0,OG0002129,DNA_repair_protein_RecN,2751795,2753456
1733,0,OG0002128,NAD_kinase,2750831,2751709
1734,0,OG0002127,Protein_GrpE,2750115,2750708
1735,0,PG0001078_0,Hemolysin_C,2748753,2750115
1736,0,OG0002126,Inner_membrane_protein_YpjD,2747887,2748753
1737,0,OG0002125,Signal_recognition_particle_protein,2746434,2747795
1738,0,OG0002124,30S_ribosomal_protein_S16,2745937,2746185
1739,0,OG0002123,Ribosome_maturation_factor_RimM,2745370,2745918
1740,0,OG0002122,tRNA__guanine-N_1_-_-methyltransferase,2744572,2745339
1741,0,OG0002121,50S_ribosomal_protein_L19,2744183,2744530
1742,0,PG0000701_0,Outer_membrane_protein_Omp38,2743609,2744183
1743,0,OG0002120,putative_diguanylate_cyclase_YfiN,2742383,2743609
1744,0,PG0003162_0,hypothetical_protein,2741725,2742383
1745,0,OG0003039,hypothetical_protein,2741363,2741725
1746,0,OG0002119,Phospho-2-dehydro-3-deoxyheptonate_aldolase__Tyr-sensitive,2740080,2741150
1747,0,OG0002118,T-protein,2738948,2740069
1748,0,OG0002117,P-protein,2737745,2738905
1749,0,OG0002116,Ribosome-associated_inhibitor_A,2737154,2737495
1750,0,OG0002115,Outer_membrane_protein_assembly_factor_BamD,2736146,2736883
1751,0,PG0001077_0,Ribosomal_large_subunit_pseudouridine_synthase_D,2735034,2736146
1752,0,OG0002114,Laccase_domain_protein_YfiH,2734303,2735034
1753,0,PG0000323_0,Chaperone_protein_ClpB,2729970,2734303
1754,0,PG0000001_1,hypothetical_protein,2727450,2731600
1755,0,PG0004039_0,hypothetical_protein,2725746,2729716
1756,0,PG0000445_0,Alpha-ketoglutarate_permease,2724451,2727331
1757,0,PG0000700_0,hypothetical_protein,2724082,2724448
1758,0,PG0001076_0,CDP-diacylglycerol--serine_O-phosphatidyltransferase,2722613,2724179
1759,0,PG0000699_0,Acetyltransferase_Pat,2719921,2722727
1760,0,OG0002113,hypothetical_protein,2719223,2719921
1761,0,PG0000698_0,Thioredoxin_2,2718528,2719223
1762,0,OG0002112,23S_rRNA__guanosine-2'-O-_-methyltransferase_RlmB,2717491,2718528
1763,0,OG0002111,Uracil-DNA_glycosylase,2716754,2717443
1764,0,OG0002110,Autonomous_glycyl_radical_cofactor,2716066,2716449
1765,0,PG0000697_0,Cysteine/O-acetylserine_efflux_protein,2715320,2716066
1766,0,PG0000444_0,HTH-type_transcriptional_activator_CmpR,2714230,2715423
1767,0,OG0002109,ATP-dependent_RNA_helicase_SrmB,2712896,2714230
1768,0,OG0002108,tRNA1_Val___adenine_37_-N6_-methyltransferase,2712027,2712764
1769,0,OG0002107,L-aspartate_oxidase,2710420,2712042
1770,0,OG0002106,ECF_RNA_polymerase_sigma-E_factor,2709437,2710012
1771,0,OG0002105,Anti-sigma-E_factor_RseA,2708754,2709404
1772,0,OG0002104,Sigma-E_factor_regulatory_protein_RseB,2707798,2708754
1773,0,OG0002103,hypothetical_protein,2707322,2707801
1774,0,OG0002102,Elongation_factor_4,2705325,2707124
1775,0,OG0002101,Signal_peptidase_I,2704335,2705309
1776,0,OG0002100,Ribonuclease_3,2703383,2704063
1777,0,OG0002099,GTPase_Era,2702481,2703386
1778,0,OG0002098,DNA_repair_protein_RecO,2701741,2702469
1779,0,OG0002097,Pyridoxine_5'-phosphate_synthase,2700998,2701729
1780,0,OG0002096,Holo-[acyl-carrier-protein]_synthase,2700618,2700998
1781,0,OG0002095,putative_ferredoxin-like_protein_YfhL,2699663,2699923
1782,0,PG0001075_0,HTH-type_transcriptional_regulator_MurR,2698550,2699663
1783,0,PG0001074_0,Phosphatidylglycerophosphatase_C,2697857,2698759
1784,0,PG0001073_0,tRNA-specific_adenosine_deaminase,2697357,2697915
1785,0,PG0001072_0,Membrane-bound_lytic_murein_transglycosylase_F,2695543,2697354
1786,0,PG0000696_0,Phosphoribosylformylglycinamidine_synthase,2691053,2695801
1787,0,PG0000695_0,Sensor_histidine_kinase_GlrK,2689506,2691656
1788,0,OG0002094,Quorum-sensing_regulator_protein_G,2688793,2689506
1789,0,PG0001071_0,Transcriptional_regulatory_protein_GlrR,2687408,2688793
1790,0,PG0001070_0,Nitrogen_regulatory_protein_P-II_1,2687025,2687469
1791,0,PG0001069_0,Flavohemoprotein,2685507,2687070
1792,0,PG0001068_0,Serine_hydroxymethyltransferase,2684056,2685835
1793,0,PG0000694_0,N-acetylmannosamine_kinase,2682745,2684254
1794,0,PG0000693_0,Lipopolysaccharide_assembly_protein_B,2679367,2682863
1795,0,PG0002093_0,ABC_transporter_periplasmic-binding_protein_YphF,2678361,2679464
1796,0,PG0002092_0,Galactose/methyl_galactoside_import_ATP-binding_protein_MglA,2676825,2678384
1797,0,OG0003346,Ribose_import_permease_protein_RbsC,2675827,2676825
1798,0,OG0003345,Sorbitol_dehydrogenase,2674700,2675761
1799,0,PG0003314_0,Aldose_1-epimerase,2673768,2674700
1800,0,PG0000246_0,Inner_membrane_protein_YphA,2673249,2673816
1801,0,OG0003813,3-phenylpropionate/cinnamic_acid_dioxygenase_ferredoxin--NAD_+__reductase_component,2672047,2673249
1802,0,OG0003770,3-phenylpropionate-dihydrodiol/cinnamic_acid-dihydrodiol_dehydrogenase,2671225,2672037
1803,0,OG0003769,3-phenylpropionate/cinnamic_acid_dioxygenase_ferredoxin_subunit,2670908,2671228
1804,0,OG0003768,3-phenylpropionate/cinnamic_acid_dioxygenase_subunit_beta,2670390,2670908
1805,0,OG0003767,3-phenylpropionate/cinnamic_acid_dioxygenase_subunit_alpha,2669032,2670393
1806,0,OG0003766,Hca_operon_transcriptional_activator_HcaR,2668006,2668896
1807,0,PG0001067_0,putative_3-phenylpropionic_acid_transporter,2666715,2668006
1808,0,PG0000692_0,Transcriptional_regulator_ManR,2665244,2666707
1809,0,OG0002091,hypothetical_protein,2664390,2665244
1810,0,OG0002090,Inositol-1-monophosphatase,2663442,2664245
1811,0,OG0002089,tRNA__cytidine/uridine-2'-O-_-methyltransferase_TrmJ,2662583,2663323
1812,0,OG0002088,HTH-type_transcriptional_regulator_IscR,2661643,2662131
1813,0,OG0002087,Cysteine_desulfurase_IscS,2660317,2661531
1814,0,OG0002086,Iron-sulfur_cluster_assembly_scaffold_protein_IscU,2659903,2660289
1815,0,OG0002085,Iron-binding_protein_IscA,2659563,2659886
1816,0,OG0002084,Co-chaperone_protein_HscB,2658952,2659467
1817,0,OG0002083,Chaperone_protein_HscA,2657085,2658935
1818,0,OG0002082,2Fe-2S_ferredoxin,2656748,2657083
1819,0,OG0002081,hypothetical_protein,2656536,2656736
1820,0,OG0002080,Peptidase_B,2655075,2656358
1821,0,OG0002079,hypothetical_protein,2654157,2654933
1822,0,PG0000691_0,3-mercaptopyruvate_sulfurtransferase,2652287,2654157
1823,0,PG0000443_0,putative_lipoprotein_YfhM,2647286,2652494
1824,0,PG0001066_0,Penicillin-binding_protein_1C,2644864,2647326
1825,0,OG0002078,Nucleoside_diphosphate_kinase,2644433,2644864
1826,0,OG0002077,Dual-specificity_RNA_methyltransferase_RlmN,2643129,2644283
1827,0,OG0002076,Cytoskeleton_protein_RodZ,2641831,2642844
1828,0,OG0002075,4-hydroxy-3-methylbut-2-en-1-yl_diphosphate_synthase__flavodoxin_,2640686,2641804
1829,0,OG0002074,Histidine--tRNA_ligase,2639301,2640575
1830,0,OG0002073,hypothetical_protein,2638663,2639283
1831,0,OG0002072,Outer_membrane_protein_assembly_factor_BamB,2637474,2638652
1832,0,OG0002071,GTPase_Der,2635884,2637356
1833,0,OG0002070,hypothetical_protein,2635599,2635814
1834,0,OG0002069,Exodeoxyribonuclease_7_large_subunit,2634232,2635602
1835,0,OG0002068,Inosine-5'-monophosphate_dehydrogenase,2632604,2634070
1836,0,OG0002067,GMP_synthase_[glutamine-hydrolyzing],2630958,2632535
1837,0,OG0002066,hypothetical_protein,2630326,2630865
1838,0,OG0002065,hypothetical_protein,2629795,2630310
1839,0,OG0003038,hypothetical_protein,2629308,2629481
1840,0,OG0003037,hypothetical_protein,2629120,2629272
1841,0,PG0000322_0,Cyclic_di-GMP_phosphodiesterase_YfgF,2626656,2629120
1842,0,OG0002064,Exopolyphosphatase,2625115,2626656
1843,0,PG0001065_0,Polyphosphate_kinase,2622872,2625115
1844,0,OG0002063,Phosphoribosylglycinamide_formyltransferase,2622234,2622872
1845,0,OG0002062,Phosphoribosylformylglycinamidine_cyclo-ligase,2621197,2622234
1846,0,OG0002061,Uracil_phosphoribosyltransferase,2620246,2620872
1847,0,OG0002060,Uracil_permease,2618871,2620160
1848,0,OG0002059,DnaA_regulatory_inactivator_Hda,2618075,2618821
1849,0,OG0002058,Arsenate_reductase,2617578,2617937
1850,0,OG0002057,Beta-barrel_assembly-enhancing_protease,2616094,2617557
1851,0,OG0002056,hypothetical_protein,2614820,2615881
1852,0,OG0003812,putative_formate_transporter_2,2613934,2614782
1853,0,PG0003738_0,DNA-binding_transcriptional_activator_HyfR,2611870,2613934
1854,0,OG0003824,hypothetical_protein,2611457,2611870
1855,0,PG0003802_0,Formate_hydrogenlyase_subunit_7,2610709,2611457
1856,0,PG0003765_0,NADH-quinone_oxidoreductase_subunit_I,2610154,2610706
1857,0,OG0003823,Hydrogenase-4_component_G,2608487,2610154
1858,0,PG0003649_0,Hydrogenase-4_component_B,2606912,2608487
1859,0,OG0003822,Hydrogenase-4_component_E,2606262,2606912
1860,0,PG0000303_0,NADH-quinone_oxidoreductase_subunit_L,2604794,2606262
1861,0,PG0003801_0,Hydrogenase-4_component_C,2603836,2604811
1862,0,PG0000229_0,Hydrogenase-4_component_B,2601818,2603847
1863,0,PG0003800_0,Hydrogenase-4_component_A,2600948,2601818
1864,0,OG0002055,Putative_peroxiredoxin_bcp,2600478,2600948
1865,0,OG0002054,Glycine_cleavage_system_transcriptional_repressor,2599906,2600478
1866,0,OG0002053,4-hydroxy-tetrahydrodipicolinate_synthase,2598882,2599760
1867,0,OG0002052,Outer_membrane_protein_assembly_factor_BamC,2597831,2598865
1868,0,OG0003344,hypothetical_protein,2597690,2597920
1869,0,OG0002051,Phosphoribosylaminoimidazole-succinocarboxamide_synthase,2596905,2597618
1870,0,PG0000690_0,hypothetical_protein,2595859,2596905
1871,0,PG0001064_0,tRNA_Met__cytidine_acetyltransferase_TmcA,2593770,2595874
1872,0,PG0001063_0,hypothetical_protein,2592962,2593844
1873,0,OG0002050,hypothetical_protein,2592762,2592962
1874,0,OG0002049,Succinyl-diaminopimelate_desuccinylase,2591607,2592734
1875,0,OG0002048,Regulatory_protein_Spx,2591247,2591603
1876,0,PG0000260_0,Multidrug_efflux_pump_subunit_AcrB,2587431,2591247
1877,0,OG0002047,Nitrate/nitrite_sensor_protein_NarX,2585731,2587431
1878,0,PG0001062_0,Glutamate_synthase_[NADPH]_small_chain,2583478,2585731
