organism=Escherichia_coli_300_genomes	genome=GCF_000284495.1_ASM28449v1	contig=NC_011993.1
4495847	OG0000044	1.7499999999999978	+
4496205	OG0009098	1.674999999999998	+
4496926	OG0005601	2.549999999999995	+
4498191	OG0008790	2.0749999999999966	+
4499263	OG0010230	1.949999999999997	+
4501045	OG0005541	2.299999999999996	+
4502233	OG0005648	1.2499999999999996	+
4503395	OG0002716	1.1999999999999995	+
4504568	OG0002717	0.1	-
4505562	OG0002718	0	-
4506497	OG0002719	0	-
4507984	OG0002720	0	-
4509277	OG0002721	0.025	-
4510159	OG0002722	0.025	-
4511209	OG0002723	0	-
4512223	OG0002724	0	-
4513360	OG0002725	0	-
4514021	OG0001323	0.025	-
4515205	OG0001324	0.025	-
4516044	OG0001325	0.05	-
4516441	OG0003424	0.05	-
4516688	OG0001326	0.05	-
4517095	OG0001327	0	-
4517517	OG0001328	0.025	-
4518439	OG0000813	0.15	-
4519248	OG0002726	0.15	-
4519636	OG0000814	0.1	-
4520212	OG0001329	0.1	-
4521476	OG0000815	0.175	-
4523193	OG0001330	0.4250000000000001	-
4524674	OG0000480	0.4500000000000001	-
4527215	OG0001331	0.3	-
4529383	OG0001332	0.05	-
4530490	OG0001333	0	-
4531383	OG0001334	0	-
4533004	OG0001335	0.025	-
4534354	OG0001336	0.05	-
4535322	OG0001337	0.05	-
4536237	OG0000481	0.025	-
4537836	OG0001338	0.025	-
4539228	OG0001339	0.025	-
4539943	OG0001340	0.025	-
4540814	OG0001341	0.025	-
4542169	OG0001342	0.025	-
4543304	OG0001343	0	-
4543986	OG0001344	0.025	-
4544838	OG0001345	0.025	-
4545904	OG0001346	0	-
4547376	OG0001347	0	-
4549053	OG0001348	0.4250000000000001	-
4549746	OG0000237	0.4500000000000001	-
4550315	OG0002727	0.125	-
4551043	OG0000816	0.05	-
4551590	OG0002728	0.1	-
4552118	OG0000817	0.1	-
4553021	OG0001349	0.1	-
4554499	OG0001350	0.025	-
4555566	OG0001351	0	-
4556017	OG0001352	0	-
4556738	OG0001353	0	-
4557487	OG0001354	0.025	-
4558505	OG0000373	0.05	-
4560090	OG0000374	0.05	-
4560957	OG0001355	0.025	-
4561352	OG0001356	0.025	-
4561923	OG0001357	0.07500000000000001	-
4562685	OG0001358	0.05	-
4563455	OG0001359	0	-
4564064	OG0001360	0.025	-
4564727	OG0001361	0.025	-
4565089	OG0001362	0	-
4565364	OG0001363	0.05	-
4565744	OG0001364	0.4250000000000001	-
4566616	OG0004837	0.4500000000000001	-
4567499	OG0005001	0.4500000000000001	-
4568914	OG0004529	0.5750000000000002	-
4570682	OG0004185	0.5000000000000001	-
4572485	OG0004207	0.5000000000000001	-
4573654	OG0004134	0.47500000000000014	-
4574473	OG0004191	0.4500000000000001	-
4575299	OG0004200	0.4250000000000001	-
4576231	OG0003950	0.5000000000000001	-
4576858	OG0003280	0.5000000000000001	-
4577705	OG0003281	0.325	-
4579030	OG0003282	0.37500000000000006	-
4580112	OG0003283	0.4250000000000001	-
4581033	OG0003284	0.325	-
4582054	OG0003285	0.24999999999999997	-
4582763	OG0003324	0.3	-
4584053	OG0000210	0.24999999999999997	-
4585585	OG0002729	0.24999999999999997	-
4586223	OG0002730	0.07500000000000001	-
4586930	OG0003096	0.07500000000000001	-
4587782	OG0002731	0.07500000000000001	-
4589096	OG0002732	0.05	-
4590487	OG0001365	0.07500000000000001	-
4593240	OG0001366	0.07500000000000001	-
4595303	OG0002733	0.1	-
4596360	OG0000062	0.07500000000000001	-
4597775	OG0002734	0.07500000000000001	-
4598828	OG0001367	0.07500000000000001	-
4600197	OG0000331	0.15	-
4601473	OG0002735	0.125	-
4602468	OG0002736	0.025	-
4603498	OG0002737	0	-
4604859	OG0002738	0	-
4605979	OG0002739	0	-
4607025	OG0002740	0	-
4608078	OG0002741	0.07500000000000001	-
4608548	OG0002742	0.1	-
4610007	OG0002743	0.125	-
4612297	OG0002744	0.175	-
4613885	OG0002745	0.1	-
4615188	OG0002746	0.05	-
4617389	OG0001368	0.07500000000000001	-
4619136	OG0002747	0.07500000000000001	-
4619632	OG0002748	0.1	-
4620343	OG0002749	0.8750000000000004	+
4621283	OG0005456	0.7750000000000004	-
4622344	OG0005457	0.6000000000000002	-
4623605	OG0005420	0.6250000000000002	-
4624590	OG0005458	0.6000000000000002	-
4625683	OG0005459	0.8750000000000004	+
4627197	OG0002750	2.0499999999999967	+
4627970	OG0000177	1.2999999999999994	+
4628842	OG0002751	0.5000000000000001	-
4629479	OG0002752	0.05	-
4630517	OG0000285	0.1	-
4632585	OG0001369	0.7250000000000003	-
4634234	OG0002753	0.7000000000000003	-
4635469	OG0002754	0.6750000000000003	-
4637052	OG0002755	0.7000000000000003	-
4638133	OG0002756	0.7250000000000003	-
4639586	OG0002757	1.3249999999999993	+
4640914	OG0004266	1.2749999999999997	+
4642139	OG0004267	1.5499999999999985	+
4643246	OG0004177	2.3249999999999957	+
4644167	OG0004268	2.0999999999999965	+
4645181	OG0004269	1.8749999999999971	+
4645976	OG0003212	2.9999999999999933	+
4648461	OG0010231	2.7499999999999942	+
4649624	OG0005643	4.1499999999999915	+
4652090	OG0006735	4.249999999999993	+
4655240	OG0000020	5.675000000000013	+
4656348	OG0000270	5.7000000000000135	+
4657279	OG0000308	4.124999999999991	+
4660480	OG0003677	4.975000000000003	+
4666156	OG0000078	4.374999999999995	+
4666685	OG0003621	4.124999999999991	+
4667408	OG0003596	2.524999999999995	+
4668190	OG0005902	1.8499999999999976	+
4669180	OG0003213	1.5499999999999985	+
4670583	OG0003214	0.8250000000000004	+
4671914	OG0003215	1.2249999999999996	+
4672906	OG0003353	1.1	+
4674336	OG0005644	0.5750000000000002	-
4675847	OG0006190	0.5000000000000001	-
4678106	OG0006191	0.6250000000000002	-
4679348	OG0003591	0.7250000000000003	-
4680682	OG0006192	0.5750000000000002	-
4681529	OG0006193	0.4250000000000001	-
4682435	OG0006194	0.4250000000000001	-
4683833	OG0006195	0.4250000000000001	-
4684922	OG0006196	0.4250000000000001	-
4687048	OG0006197	0.4250000000000001	-
4689279	OG0006198	0.4250000000000001	-
4691218	OG0006199	0.47500000000000014	-
4692619	OG0005483	0.6500000000000002	-
4693886	OG0003368	0.5500000000000002	-
4694970	OG0003369	0.125	-
4695799	OG0003370	0.15	-
4696368	OG0003286	0.27499999999999997	-
4697237	OG0003623	0.6000000000000002	-
4698116	OG0003354	0.6250000000000002	-
4699258	OG0003355	0.37500000000000006	-
4699826	OG0003371	0.24999999999999997	-
4700335	OG0003372	0.15	-
4701304	OG0003373	0.8000000000000004	-
4702636	OG0003216	2.499999999999995	+
4703921	OG0000197	4.374999999999995	+
4705802	OG0003807	4.599999999999998	+
4707097	OG0003951	5.900000000000016	+
4708342	OG0004696	5.225000000000007	+
4709929	OG0000166	6.15000000000002	+
4711947	OG0004697	5.2750000000000075	+
4714267	OG0005002	4.975000000000003	+
4715640	OG0003490	6.625000000000027	+
4716230	OG0003491	2.574999999999995	+
4717525	OG0003492	1.7499999999999978	+
4719813	OG0003463	2.0999999999999965	+
4722197	OG0004672	1.8999999999999972	+
4722983	OG0004662	1.8499999999999976	+
4724986	OG0005394	1.8749999999999971	+
4726435	OG0003464	1.7499999999999978	+
4727538	OG0003325	1.699999999999998	+
4729334	OG0002758	1.5499999999999985	+
4730979	OG0002759	0.15	-
4731645	OG0002760	0.15	-
4732286	OG0002761	0.15	-
4732900	OG0002762	0.125	-
4733513	OG0002763	0.15	-
4734880	OG0002764	0.175	-
4735539	OG0002765	0.175	-
4736310	OG0000818	0.05	-
4736963	OG0000819	0.07500000000000001	-
4737569	OG0005976	0.07500000000000001	-
4738157	OG0001370	0.1	-
4738982	OG0001371	0.025	-
4739381	OG0001372	0	-
4739957	OG0001373	0.1	-
4741181	OG0001374	0.12941176470588237	-
4742671	OG0000820	0.029411764705882353	-
4743181	OG0001375	0.029411764705882353	-
4743920	OG0002766	0.029411764705882353	-
4744843	OG0002767	0.029411764705882353	-
4745802	OG0002768	0.12941176470588237	-
4747060	OG0000271	0.12941176470588237	-
4748482	OG0002769	0.12941176470588237	-
4749611	OG0001376	0.07941176470588235	-
4750935	OG0002770	0.07941176470588235	-
4751963	OG0002771	0.13072755417956658	-
4753155	OG0004452	0.15768436929427643	-
4754330	OG0002772	0.21163173771532903	-
4755188	OG0003597	0.13538616015396202	-
4756100	OG0002773	0.1090703706802778	-
4757324	OG0002774	0.05798319327731093	-
4758652	OG0002775	0.2362920168067227	-
4759835	OG0004214	0.2389148841354724	-
4760866	OG0002776	0.20950311942959	-
4762875	OG0002777	0	-
4764112	OG0002778	0	-
4764596	OG0002779	0	-
4765235	OG0002780	0.03571428571428571	-
4765990	OG0001377	0.03571428571428571	-
4766872	OG0002781	0.03571428571428571	-
4767466	OG0002782	0.04	-
4768523	OG0002783	0.12333333333333332	-
4769969	OG0001378	0.17028985507246375	-
4771063	OG0002784	0.1286231884057971	-
4772400	OG0000821	0	-
